,business_id,name,categories
5685,3eJMsl41qwhcYlvoTF1ElQ,a.kitchen,"['Food', 'Breakfast & Brunch', 'Modern European', 'Restaurants', 'Beer', 'Wine & Spirits', 'American (New)']"
5686,alZQM0_dtbLW6CYNoSaplw,Super Value Beverage,"['Food', 'Beer', 'Wine & Spirits']"
5687,j4DHb4tmK3QlK0gqpdnMeA,Growlers,"['Gastropubs', 'Food', 'American (Traditional)', 'Restaurants', 'Bars', 'American (New)', 'Nightlife']"
5688,1bwEz9wJwgfNFnBdW-rWkg,Lien Hoa Oriental Market,"['Vietnamese', 'Home Services', 'Grocery', 'Restaurants', 'Real Estate', 'Food', 'Homeowner Association', 'International Grocery']"
5689,kOeRH3gcFozM-h8M4grbYA,Prime Time Donair & Poutine,"['Food', 'Donairs', 'Portuguese', 'Restaurants']"
5690,ImS9sSQLdhLj9g3BcBKMJA,Walmart Supercenter,"['Fashion', 'Drugstores', 'Shopping', 'Discount Store', 'Electronics', 'Grocery', 'Department Stores', 'Food']"
5691,Lg-lJeo3xDzKqOSDpXfrIA,Walgreens,"['Beauty & Spas', 'Food', 'Convenience Stores', 'Photography Stores & Services', 'Shopping', 'Cosmetics & Beauty Supply', 'Drugstores']"
5692,2nrYQNEtqQZBVcf1GuCDAQ,Red Star Pizza 3,"['Sandwiches', 'Chicken Wings', 'Food', 'Pizza', 'Italian', 'Restaurants', 'Food Delivery Services']"
5693,xOcgWO3xsyZxAPtLSkBz7g,Jet's Pizza,"['Restaurants', 'Food', 'Food Delivery Services', 'Sandwiches', 'Pizza', 'Salad', 'Italian']"
5694,doN8QSdGtlIAW7BP8afZEg,McDonald's,"['Restaurants', 'Burgers', 'Food', 'Coffee & Tea', 'Fast Food']"
5695,8cAukVubDMi10NTrkXMGKg,Dough to Dough,"['Donuts', 'Restaurants', 'Vegan', 'Food', 'Pizza']"
5696,9Ekfby4OgzWs96RO8M4tnQ,Caje,"['Internet Cafes', 'Coffee & Tea', 'Food']"
5697,raAfgblByRXa47zbCvQRSw,Marsh Supermarket,"['Grocery', 'Food']"
5698,7JhQXpiMml41sxN34CUcKQ,Walmart Supercenter,"['Food', 'Drugstores', 'Shopping', 'Grocery', 'Discount Store', 'Fashion', 'Mobile Phones', 'Department Stores']"
5699,e7NPtfoNcTbL-ceQBsO0PQ,Three Corners Coffee,"['Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea', 'Food', 'Restaurants']"
5700,2l1rAQ3tonK68LQEKtEiGA,The Market at Del Val,"['Nurseries & Gardening', 'Shopping', 'Festivals', 'Arts & Entertainment', 'Restaurants', 'Delis', 'Ice Cream & Frozen Yogurt', 'Bakeries', 'Grocery', 'Home & Garden', 'Farmers Market', 'Food']"
5701,QsFnkv5E4sB5XkSiKLrvTw,Philly Hot Dog Cafe,"['Hot Dogs', 'Food', 'Restaurants']"
5702,XcH0865G4TLVecSbizwRng,Jimmy John's,"['Sandwiches', 'Delis', 'Food Delivery Services', 'Restaurants', 'Fast Food', 'Food']"
5703,714-8hvMsSGFKbhV-wTcog,Butler's Boardroom,"['Food Delivery Services', 'Food', 'Restaurants', 'Caterers', 'Sandwiches', 'Event Planning & Services']"
5704,E8RHLvnRi_76ryF9lOHoJA,Valentino's,"['Pizza', 'Restaurants', 'Food']"
5705,fMfHMH-8-uv0boVFlwjk-w,Jumbo Donair,"['Donairs', 'Sandwiches', 'Restaurants', 'Mediterranean', 'Fast Food', 'Food']"
5706,6TaGkietsy7XvFiSf5f7MA,Aunt Charlotte''s Candies & Gifts,"['Chocolatiers & Shops', 'Food', 'Candy Stores', 'Specialty Food']"
5707,IG-FdH40iq-o4aFWIf4zoA,Speakeasy Kava,"['Tea Rooms', 'Nightlife', 'Bars', 'Specialty Food', 'Food', 'Coffee & Tea']"
5708,dogcOCiqIr3Q09VW_lFuEQ,McDonald's,"['Food', 'Restaurants', 'Burgers', 'Fast Food', 'Coffee & Tea']"
5709,F4BeTasvCR-iDNlJeyxmnQ,Jeny's Java Joint,"['Food', 'Coffee & Tea']"
5710,QlvtEF9VDE4xPO4ySYbVHw,Winey Munkies,"['Desserts', 'Wine Bars', 'Ice Cream & Frozen Yogurt', 'Event Planning & Services', 'Caterers', 'Food', 'Nightlife', 'Bars', 'Food Trucks']"
5711,bpMv-FzY0RjaaNAxeZGXgw,Krazy Kup,"['Food', 'Coffee & Tea', 'Event Planning & Services', 'Nightlife', 'Arts & Entertainment', 'Venues & Event Spaces', 'Music Venues', 'Desserts']"
5712,KxTipxTtvRDOntfze34NPw,Ye Olde Butcher Shop,"['Specialty Food', 'Delis', 'Restaurants', 'Food', 'Meat Shops']"
5713,mQ5YGAwfV-17zsZs70w-JA,DD'S Mexican Seafood and Grill,"['Juice Bars & Smoothies', 'Food', 'Mexican', 'Seafood', 'Restaurants']"
5714,0xEyGDYQUasuNdAB1WWitQ,Parenton's Po Boys,"['Restaurants', 'Grocery', 'Comfort Food', 'Sandwiches', 'Food', 'Cajun/Creole']"
5715,HrsWLRW7sPxjeC_hDA0Diw,Santa Barbara's Wood Fired Pizza,"['Food', 'Sandwiches', 'Food Delivery Services', 'Pizza', 'Restaurants', 'Italian']"
5716,Z3KyNcSMuOj_WxMwSC0Njw,Desserts by Toffee to Go,"['Specialty Food', 'Ice Cream & Frozen Yogurt', 'Food', 'Caterers', 'Event Planning & Services', 'Candy Stores', 'Chocolatiers & Shops', 'Desserts', 'Coffee & Tea', 'Shopping']"
5717,QElB8BHjz4Zvfx-FacS8Yw,Kroger,"['Grocery', 'Florists', 'Food', 'Flowers & Gifts', 'Shopping']"
5718,npt8cAWD2lpu9QCEpeS55g,The Irish House,"['Beer', 'Wine & Spirits', 'Bars', 'Food', 'Irish', 'Restaurants', 'Pubs', 'Nightlife', 'Breakfast & Brunch', 'Gastropubs']"
5719,-ty6wdbyYZvS6remymbdvg,Carmen's Deli,"['Delis', 'Bakeries', 'Restaurants', 'Breakfast & Brunch', 'Food']"
5720,IBhBYsj1Ps145N_34Fh3zw,Paddles Up Poke,"['Poke', 'Sushi Bars', 'Food', 'Restaurants', 'Live/Raw Food']"
5721,ALTcZgZ0loIMu3fUC5NZsA,Southampton's U Take the Cake Bread & Pastry Shop,"['Bakeries', 'Food']"
5722,Wo1nGE9JL8U8MloV1OaiBg,Pupuseria Salvadoreña,"['Salvadoran', 'Food', 'Latin American', 'Restaurants']"
5723,girDKh9waA2VA81x4h02Lw,Main Squeeze Juice Co.,"['Vegan', 'Acai Bowls', 'Coffee & Tea', 'Juice Bars & Smoothies', 'Food', 'Restaurants']"
5724,KclsUl42Ktpdm749Uo1BMA,Nonna's Pizzeria & Wine Bar,"['Food', 'Restaurants', 'Pizza', 'Bars', 'Wine Bars', 'Italian', 'Nightlife']"
5725,okxomeADinzNXTzX9PqVSg,Storyville Restaurant,"['Seafood', 'Food', 'Restaurants', 'American (Traditional)', 'Nightlife']"
5726,Z5YZ41V9BHjoJhhfw296Bg,Jerusalem Market & Deli,"['Imported Food', 'Meat Shops', 'Halal', 'Grocery', 'Delis', 'Specialty Food', 'Restaurants', 'Ethnic Food', 'Food', 'Mediterranean']"
5727,Ro7opPbuSZdL1igdatdTMw,Crow and the Pitcher,"['Nightlife', 'Bars', 'Beer', 'Wine & Spirits', 'Wine Bars', 'French', 'Food', 'Gastropubs', 'Restaurants', 'Cocktail Bars', 'American (New)']"
5728,QPBNAvpYurDWAkJGSgInow,Vinny G's Bagels and Deli,"['Delis', 'Sandwiches', 'Bagels', 'Food', 'Restaurants']"
5729,3LYlSKcml4fb4bmwztEN6g,The Twisted Fork Diner,"['Street Vendors', 'Restaurants', 'Food', 'Bars', 'Sports Bars', 'Nightlife', 'American (New)']"
5730,RQfRfTLZxtcpuNznBJjq1A,La Dolce Vita Creamery,"['Food', 'Ice Cream & Frozen Yogurt', 'Desserts']"
5731,Wb9XhNUocfCsoMWIwjEcxQ,Wawa,"['Restaurants', 'Food', 'Gas Stations', 'Automotive', 'Sandwiches', 'Coffee & Tea']"
5732,i5tz7suqZ_MIZSUpyimI_g,Moxie Java,"['Restaurants', 'Food', 'Coffee & Tea']"
5733,pCQwiWrZR1_oMxJikUYQyg,Oodle Noodle,"['Restaurants', 'Chinese', 'Food', 'Noodles']"
5734,Q0KUiu3fsNkmLQa781EyiA,See's Candies,"['Shopping', 'Flowers & Gifts', 'Candy Stores', 'Specialty Food', 'Food', 'Gift Shops', 'Chocolatiers & Shops']"
5735,RoNdO1IbukR81iULOGw3tw,Chaura's Seafood,"['Specialty Food', 'Restaurants', 'Seafood', 'Food']"
5736,GST3wg-wej15vHeCvaXE6w,Acme Feed & Seed,"['American (Traditional)', 'Bars', 'Sushi Bars', 'Restaurants', 'Nightlife', 'Beer', 'Wine & Spirits', 'Food', 'Chicken Wings', 'Event Planning & Services', 'Venues & Event Spaces']"
5737,xkVe82UTAAfPmrlCuomemQ,ACME Markets,"['Grocery', 'Shopping', 'Food', 'Drugstores']"
5738,tU692E8N0xBQ7Ogc78gN2g,Bongo East + GamePoint,"['Sandwiches', 'Cafes', 'Coffee & Tea', 'Tabletop Games', 'Food', 'Restaurants', 'Desserts', 'Shopping', 'Bakeries']"
5739,5LSXamvhXOS8XeimJx9SkA,Dierbergs Markets,"['Drugstores', 'Shopping', 'Flowers & Gifts', 'Beer', 'Wine & Spirits', 'Grocery', 'Food']"
5740,t0Qyogb4x--K9i5b0AoDCg,Taco Maya,"['Restaurants', 'Mexican', 'Food']"
5741,5Vrbqr9DK1gkrHGAS7y5eg,Teavana,"['Coffee & Tea', 'Food', 'Specialty Food']"
5742,RkfMpoCNqvgzjDNTTsL-5g,RaceTrac,"['Food', 'Gas Stations', 'Automotive', 'Convenience Stores']"
5743,7uYhWzN8G29IQISmRhCYRw,Bin 428,"['Beer', 'Wine & Spirits', 'Food']"
5744,YG-nydGJ86c17UGBlrv6_w,SOS Liquor,"['Beer', 'Wine & Spirits', 'Food']"
5745,j6Q47c1syz-wHc9v00PdLQ,Walgreens,"['Food', 'Drugstores', 'Shopping', 'Photography Stores & Services', 'Beauty & Spas', 'Convenience Stores', 'Cosmetics & Beauty Supply']"
5746,AssP84KHvx8vFAk-1brkog,Level Cup Coffee & Boba,"['Food', 'Coffee & Tea', 'Bubble Tea']"
5747,-scgd9e7qe2166WscovmoA,Walgreens,"['Beauty & Spas', 'Photography Stores & Services', 'Drugstores', 'Food', 'Cosmetics & Beauty Supply', 'Shopping', 'Convenience Stores', 'Grocery']"
5748,m7aqXB_NjAFBP6-nT65bjQ,Chocolate Nugget Candy Factory,"['Specialty Food', 'Chocolatiers & Shops', 'Candy Stores', 'Food']"
5749,sSY87quBd3LjV5Rk-KcPPw,Petra's Pretzels,"['Restaurants', 'Food', 'Bakeries', 'Cafes']"
5750,qrpPOP1o_gr56krdNYy3lw,Tiff's Treats,"['Desserts', 'Food', 'Food Delivery Services', 'Bakeries', 'Ice Cream & Frozen Yogurt']"
5751,-ecTJMgeeLbx4UJPfK7lag,Bleu Bear Bakery,"['Food', 'Gluten-Free', 'Desserts', 'Bakeries', 'Restaurants']"
5752,OqG88rqpX3PvIQK7XVgDug,Organic Life Coffeehouse And Bakery,"['Food', 'Breakfast & Brunch', 'Cafes', 'Coffee & Tea', 'Restaurants']"
5753,WlWnZLMS5CiQ2G2BFJH_zw,Scarlet Lane Brewing SoBro,"['Pubs', 'Brewpubs', 'Food', 'Nightlife', 'Restaurants', 'Asian Fusion', 'Bars', 'Breweries']"
5754,PlnQ0xuzCNQZUiswBiXcIw,Starbucks,"['Coffee & Tea', 'Food']"
5755,8Y3Qw0aFzO4sw-9cJmK4cw,Cracker Barrel Old Country Store,"['Comfort Food', 'Event Planning & Services', 'Breakfast & Brunch', 'Food', 'American (Traditional)', 'Caterers', 'Desserts', 'Restaurants', 'Salad', 'Southern']"
5756,yL-xeorNGIryLE2AY8nGnw,Summoners Rift Internet Cafe,"['Shopping', 'LAN Centers', 'Food', 'Internet Cafes', 'Computers', 'Local Services', 'Arts & Entertainment']"
5757,vv6sIXQHy4JQzaG4mt9jvg,Starbucks,"['Food', 'Coffee & Tea']"
5758,5m6gQ3BwWi8QXcZmD4yulg,Banh Mi Factory,"['Bubble Tea', 'Bakeries', 'Sandwiches', 'Vietnamese', 'Restaurants', 'Food']"
5759,un20fcU_7BEQzWueoVZT0w,Oui,"['Bakeries', 'Coffee & Tea', 'Desserts', 'Food']"
5760,fTUYFn-2r8mIYO3_Kvm42g,Jimmy John's,"['Delis', 'Food', 'Restaurants', 'Food Delivery Services', 'Fast Food', 'Sandwiches']"
5761,0IcEAPMDFDVJ8d2UvYOkEw,Best Gyros,"['Restaurants', 'Food', 'Sandwiches', 'Salad', 'Desserts', 'Greek']"
5762,0dIlxPUw9JXFwVbabWxRvQ,Hong Kong Bakery,"['Bakeries', 'Food', 'Chinese', 'Restaurants']"
5763,uXVs9d3WmdAAKlv9otpRaw,Brewsters Brewing Company & Restaurant,"['Food', 'Restaurants', 'American (New)', 'Canadian (New)', 'Bars', 'Brewpubs', 'Sports Bars', 'Beer Bar', 'Nightlife', 'Breweries']"
5764,-fFTD_IkvsuLj-3Afi2Img,Ras Rody's Jamaican Vegan Food,"['Food', 'Restaurants', 'Street Vendors', 'Vegan', 'Vegetarian']"
5765,9S9uISLMyJTwh2r1bYa_yA,Quick Stop 1,"['Grocery', 'Food', 'Convenience Stores']"
5766,LHpGeyWld0TZyZRO4sNHSg,Snow & Yogurt,"['Food', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Juice Bars & Smoothies']"
5767,QX1rhfmcXQooxH6tfYYYHw,Nothing Bundt Cakes,"['Bakeries', 'Desserts', 'Cupcakes', 'Food']"
5768,9NfNJYyMDaCV9qpknWzD6w,Tuck Hing,"['Food', 'Grocery']"
5769,gvA6j5Sm09ordwPqnLYiXA,Desserts On The Boulevard,"['Restaurants', 'Desserts', 'Food', 'Tapas Bars']"
5770,OTP14wxnFN0mbTNFIqR8Qg,Jozarelli's,"['Food Trucks', 'Restaurants', 'Italian', 'Food']"
5771,65zqLOL1m658J8-9VLZx9w,Lake Blue Gourmet Market,"['Restaurants', 'Convenience Stores', 'Sandwiches', 'Food', 'Specialty Food', 'Grocery']"
5772,uwg-s9unkxwD63FT1-9YyQ,Edible Arrangements,"['Flowers & Gifts', 'Florists', 'Gift Shops', 'Specialty Food', 'Chocolatiers & Shops', 'Shopping', 'Food']"
5773,wUJqfAtMvxG2m2oKeGXRGg,Wawa,"['Food', 'Coffee & Tea', 'Restaurants', 'Grocery', 'Sandwiches']"
5774,FWFsqbe9sHXx9XMIdgtoRg,DeNunzio's Pizza,"['Pizza', 'Food', 'Restaurants']"
5775,3hmjz4VDytVaPy7drmvnDw,McDonald's,"['Coffee & Tea', 'Burgers', 'Fast Food', 'Food', 'Restaurants']"
5776,GgiE4fZmnQQZShZnRcVDYg,Archive Wine + Beer,"['Food', 'Wineries', 'Wine Bars', 'Arts & Entertainment', 'Bars', 'Nightlife']"
5777,ZKWfCEqvVt7mECgWf53sBA,Studio C Indy,"['Restaurants', 'Coffee & Tea', 'Food', 'Venues & Event Spaces', 'Seafood', 'American (New)', 'Event Planning & Services']"
5778,OJ9DJLWvQV0h-ZU07QEKag,Gelato n More,"['Coffee & Tea', 'Gelato', 'Food', 'Ice Cream & Frozen Yogurt']"
5779,8-1vYscR7TNGF7LcJeNZBQ,Tony Roni's Pizza Roxborough,"['Pizza', 'Food', 'Italian', 'Restaurants', 'Event Planning & Services', 'Caterers', 'Cheesesteaks']"
5780,dQXxeDOOYGuZeblUmP6oiw,NOLA BBQEAUX,"['Food Delivery Services', 'Pop-Up Restaurants', 'Food', 'Food Stands', 'Barbeque', 'Caterers', 'Restaurants', 'Food Trucks', 'Event Planning & Services']"
5781,EDDzBfCuhp9kwbcTRMpJAA,High Low,"['Venues & Event Spaces', 'Event Planning & Services', 'Coffee & Tea', 'Art Galleries', 'Food', 'Arts & Entertainment', 'Shopping']"
5782,XJEFTd2db-PGXPgFyl3Qkw,Thai Recipes Restaurant,"['Bars', 'Beer', 'Wine & Spirits', 'Nightlife', 'Restaurants', 'Food', 'Thai', 'Bubble Tea']"
5783,-o2FsNIsjGKNquBeH8ZHQw,ACME Markets,"['Grocery', 'Food', 'Drugstores', 'Shopping']"
5784,WThcQRHKU7qEAfjmBKxhuA,Dairy Queen,"['Fast Food', 'Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']"
5785,bkhCiUVfelcjuLG15iSddA,Amaru Confections,"['Specialty Food', 'Bakeries', 'Chocolatiers & Shops', 'Gluten-Free', 'Food', 'Coffee & Tea', 'Beer', 'Wine & Spirits', 'Cupcakes', 'Restaurants']"
5786,OCSMk2jMVw-JfELfASV25g,La Casa Del Pane,"['Bakeries', 'Food', 'Grocery']"
5787,f-vK8TBbpK3I9guSsH9eIw,Ritter's Frozen Custard,"['Food', 'Ice Cream & Frozen Yogurt']"
5788,ITfWNoHiDOHPef-560IEHA,Walgreens,"['Food', 'Drugstores', 'Shopping', 'Beauty & Spas', 'Cosmetics & Beauty Supply', 'Convenience Stores']"
5789,hukc2ci6jkqzqADNqqq-eQ,Mike & Matt's Italian Market,"['Food', 'Grocery', 'Meat Shops', 'Specialty Food', 'Restaurants', 'Delis']"
5790,XlcK2FnQxTA1t1T7thnZQA,Kerstin's Chocolates,"['Bridal', 'Specialty Food', 'Adult Education', 'Food', 'Education', 'Shopping', 'Chocolatiers & Shops', 'Desserts']"
5791,JASlc6gfA2AJ-VaLXgPgUw,El Coqui Panaderia,"['Delis', 'Bakeries', 'Caterers', 'Event Planning & Services', 'Restaurants', 'Spanish', 'Food', 'Puerto Rican', 'Caribbean']"
5792,sm8Z_dnQkeJ9RZ1_gh6uSQ,Bella's,"['Restaurants', 'American (New)', 'Food']"
5793,ooZucbtztWoFrT70enadoA,Cupcake Wish,"['Food', 'Cupcakes', 'Bakeries']"
5794,g7GZGJ4K9WzKpuK7zkzyGQ,Steel City Brewhouse,"['Food', 'Breweries', 'Bars', 'Nightlife']"
5795,ZSyiTQdi4Z9vQW48iT3E6Q,Captain Sid's Seafood,"['Seafood Markets', 'Specialty Food', 'Food']"
5796,_v8KHOetcYYlr54EpyXbtQ,Walgreens,"['Beauty & Spas', 'Convenience Stores', 'Shopping', 'Food', 'Drugstores', 'Cosmetics & Beauty Supply']"
5797,8vssmQoUriFOtv1dmzAekA,Super Fresh,"['Shopping', 'Food', 'Drugstores', 'Grocery']"
5798,272WyYWPnH_pHOzrTvhzng,ALDI,"['Grocery', 'Specialty Food', 'Discount Store', 'Food', 'Fruits & Veggies', 'Beer', 'Wine & Spirits', 'Organic Stores', 'Shopping', 'Meat Shops']"
5799,mLdqrqgEXuUrCdgHLr30QQ,Mango Mango Dessert,"['Food', 'Desserts', 'Shaved Ice', 'Waffles', 'Restaurants']"
5800,2Jgyf--VzmuFuMk6bLeiWg,City Sliquors,"['Shopping', 'Beer', 'Wine & Spirits', 'Tobacco Shops', 'Food']"
5801,6tfH-0BnhzDc29p712rUUg,McDonald's,"['Food', 'Coffee & Tea', 'Fast Food', 'Burgers', 'Restaurants']"
5802,TVv-Rijul-b1GoIZ_zq-7Q,Pascal's Artisan Bistro & Gourmet Coffee,"['Restaurants', 'Food', 'Nightlife', 'Wine Bars', 'American (New)', 'Coffee & Tea', 'Bars', 'Sandwiches', 'Breakfast & Brunch']"
5803,lYloPAiaWJwWgno4SdxD0Q,Dolce Carini,"['Food', 'Restaurants', 'Food Delivery Services', 'Italian', 'Pizza']"
5804,7EIRMyPzlNlvqXOnc3AphQ,Dunkin',"['Donuts', 'Restaurants', 'Food', 'Coffee & Tea']"
5805,Zlga4izAoM55RDMzkK-aIA,Cc's Coffee House,"['Bagels', 'Juice Bars & Smoothies', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Food']"
5806,n8ouge0v1u-AgEjrecUyxw,Sunshine Health Foods,"['Specialty Food', 'Food', 'Health Markets', 'Health & Medical', 'Naturopathic/Holistic', 'Doctors', 'Shopping', 'Vitamins & Supplements', 'Organic Stores']"
5807,X7in2ykrp6D8uoRaS4MNxQ,Falafelwich Wagon,"['Food Stands', 'Food', 'Middle Eastern', 'Restaurants', 'Street Vendors']"
5808,ESDLKMdkZ5MY8f53BrRfCQ,Pickles Plus,"['Delis', 'Restaurants', 'Sandwiches', 'Food Delivery Services', 'Food', 'Breakfast & Brunch']"
5809,5TDLVcisYSgRroVmHT3zTQ,Thies Farm and Greenhouses,"['Specialty Food', 'Home & Garden', 'Food', 'Nurseries & Gardening', 'Farmers Market', 'Shopping', 'Fruits & Veggies']"
5810,fEhjxZMXFxM3Mh4ZHZ55nA,Plato Cafe,"['American (Traditional)', 'Coffee & Tea', 'Restaurants', 'Food']"
5811,0rM3Izz5hVz-_kf339YMeQ,Starbucks,"['Restaurants', 'Food', 'Breakfast & Brunch', 'Coffee & Tea']"
5812,wsrl2J5u-Us3E9oalSvnXA,Cracker Barrel Old Country Store,"['Southern', 'American (Traditional)', 'Breakfast & Brunch', 'Restaurants', 'Food', 'Salad', 'Desserts']"
5813,Vso7EUmQsR8LpDiSQytWPA,Kroger,"['Florists', 'Flowers & Gifts', 'Food', 'Grocery', 'Shopping']"
5814,ulZuQK1ZakjzX8yCokGiEg,Safeway,"['Pharmacy', 'Grocery', 'Food', 'Health & Medical']"
5815,VsNS62YHca28ljYbVXp1lQ,Cup Of Bliss Coffee Roasters,"['Coffee Roasteries', 'Food', 'Coffee & Tea']"
5816,WmWU3BgV7nRMOKQhpMEuJg,Three Palms Brewing,"['Beer', 'Wine & Spirits', 'Bars', 'Nightlife', 'Breweries', 'Food']"
5817,8JzURExziDYuCrd7Ve9nDQ,Los Tarascos Bakery and Deli,"['Delis', 'Food', 'Restaurants', 'Bakeries']"
5818,6VtoU3umPyFACefZq-sbow,Nancy's Candy Corner,"['Candy Stores', 'Specialty Food', 'Food']"
5819,_28YCfvdBbjUA61xNi4hdQ,Walgreens,"['Drugstores', 'Food', 'Convenience Stores', 'Photography Stores & Services', 'Cosmetics & Beauty Supply', 'Beauty & Spas', 'Shopping', 'Pharmacy', 'Health & Medical']"
5820,pbcIgKDyOvecndwTOBgDPg,Cafe de Thai,"['Indian', 'Laotian', 'Food', 'Pizza', 'Seafood', 'Comfort Food', 'Cheesesteaks', 'Thai', 'Vegetarian', 'Asian Fusion', 'Restaurants']"
5821,-KF7ehdZ-fDv8nK40IEwjw,Pizzo Bros Deli,"['Restaurants', 'Food', 'Chicken Wings', 'Sandwiches', 'Burgers', 'Delis']"
5822,AegBDOGq8gbixKBb-UfO6w,Kingside Diner,"['Desserts', 'Restaurants', 'Diners', 'Food', 'Sandwiches', 'Breakfast & Brunch']"
5823,o-KbL5aNSNEIxeINaihQMA,Teavana,"['Coffee & Tea', 'Food']"
5824,SvB4Z0pan7IKy0IrfNw2rQ,Big Fisherman Seafood,"['Seafood Markets', 'Food', 'Wholesale Stores', 'Shopping', 'Specialty Food']"
5825,HOKw9p_OsGemuphPbULLlw,Harris Teeter,"['Drugstores', 'Grocery', 'Flowers & Gifts', 'Food', 'Shopping']"
5826,UlckmYD4vBcd2GBI5FXy0w,I Tea,"['Chinese', 'Ice Cream & Frozen Yogurt', 'Tea Rooms', 'Japanese', 'Food', 'Restaurants']"
5827,zP5YbA32_VWt6buNzfRZTQ,Max & Erma's,"['Restaurants', 'American (New)', 'Food']"
5828,lo8e7k7cL8cyPBJjagp-9Q,Five Daughters Bakery,"['Donuts', 'Cupcakes', 'Bakeries', 'Food']"
5829,KLvgp_OnLYROmCW8UkYsGw,Phyllodelphia,"['Greek', 'Food Trucks', 'Middle Eastern', 'Food', 'Mediterranean', 'Restaurants']"
5830,z990Udv6oRgM9g0Ef9sQ7w,"Ms Linda Green ""Yakamein Lady""","['Restaurants', 'Street Vendors', 'Soul Food', 'Event Planning & Services', 'Food', 'Caterers']"
5831,zr3z36d9rRX68wKcHstOmA,Sonic Drive-In,"['Restaurants', 'Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Burgers']"
5832,HLuudEQ52XzXcMocJWv27g,Juju's Snowballs & Soft Serve Ice Cream,"['Ice Cream & Frozen Yogurt', 'Local Flavor', 'Food']"
5833,uv5EeYMn3giMqBXYu-ejKA,Crum Coffee Bar,"['Coffee & Tea', 'Food']"
5834,wvZMPUqgvCr0qi2nAMVZtA,Walgreens,"['Drugstores', 'Shopping', 'Convenience Stores', 'Cosmetics & Beauty Supply', 'Beauty & Spas', 'Food']"
5835,LxM8hN8jRG0rGhlDJhd8XA,El Azteca,"['Desserts', 'Food', 'Salad', 'Restaurants', 'Mexican']"
5836,UXP4X3PEpdFYm094U8VIeQ,Edible Arrangements,"['Food', 'Shopping', 'Candy Stores', 'Flowers & Gifts', 'Florists', 'Gift Shops', 'Specialty Food', 'Chocolatiers & Shops', 'Desserts']"
5837,xBAB3ONIM0thO9NIHFQKTg,Bruegger's Bagels,"['Bagels', 'Food', 'Breakfast & Brunch', 'Restaurants', 'Sandwiches']"
5838,9Qe5ib0bCgRITjYn-iA-Bg,Legal Sea Foods,"['Nightlife', 'Food', 'Beer', 'Wine & Spirits', 'Restaurants', 'Breakfast & Brunch', 'Bars', 'American (New)', 'Seafood', 'Gluten-Free']"
5839,_x_4r6wNkvWjxjeUQ0jRKw,Cafe Soleil,"['Food', 'Coffee & Tea']"
5840,amqruwbDGCcyu55p2pTjMA,Flying Fish Crafthouse,"['Food', 'Breweries', 'Restaurants', 'Bars', 'Beer Bar', 'American (Traditional)', 'Nightlife']"
5841,3mu3ijii3J4WYDQz-RxCMA,Trattoria A,"['Salad', 'Shopping', 'Cooking Classes', 'Restaurants', 'Local Flavor', 'Personal Shopping', 'Pizza', 'Specialty Food', 'Italian', 'Food', 'Gastropubs', 'Pasta Shops', 'Arts & Crafts']"
5842,0wgvv_2SM5fiwiPpyij7pA,Crumbl Cookies - Jenkintown,"['Bakeries', 'Food', 'Desserts', 'Ice Cream & Frozen Yogurt']"
5843,Rs8i6f_KXYohFeRcHcoPUA,Famous Soda And Candy Company,"['Candy Stores', 'Chocolatiers & Shops', 'Food', 'Desserts', 'Specialty Food']"
5844,v29k1faKHDdtJisrTauBRw,Royal Farms,"['Food', 'Do-It-Yourself Food', 'Gas Stations', 'Automotive']"
5845,pCqAtxJDMv7ha57hOkB11w,World Of Beer,"['Bars', 'Food', 'Breweries', 'Pubs', 'American (Traditional)', 'Sports Bars', 'Arts & Entertainment', 'Nightlife', 'Restaurants', 'Gastropubs', 'Music Venues']"
5846,CQkbjIY5Jb9qJyHbTADMDA,Avenue Scoop,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Cafes', 'Food']"
5847,OtZ77hTbZbnXPeZU3855zg,Chow Bella,"['Delis', 'Restaurants', 'Soup', 'Event Planning & Services', 'Food', 'Caterers', 'Juice Bars & Smoothies']"
5848,7WrnAUGyB_uyWBSk5imztg,Starbucks,"['Restaurants', 'Coffee & Tea', 'Food']"
5849,GjpMXrlTWpADpyUR1WByNA,Coffee Cartel,"['Coffee & Tea', 'Nightlife', 'Breakfast & Brunch', 'Food', 'Restaurants']"
5850,SaJHvbrvy-ndxLf85mAVXA,High Point Cafe,"['Coffee & Tea', 'Food', 'Bakeries']"
5851,ZtTfb4M-7A1QdHJlvv-yqg,Zuzu Candies,"['Food', 'Candy Stores', 'Chocolatiers & Shops', 'Specialty Food', 'Desserts']"
5852,mDTJ6OVTQhBk6b_wK32YfA,Taco Bus,"['Restaurants', 'Tacos', 'Vegan', 'Mexican', 'Food', 'Empanadas', 'Vegetarian', 'Desserts', 'Food Trucks']"
